,genes
13321,Uba1y
13322,SLC7A14
13323,CDK7
13324,PDE7A
13325,ZBTB10
13326,NXPH2
13327,FGFR1OP
13328,Adgrv1
13329,NR2F1
13330,ZNF502
13331,Zfp874a
13332,Zfp825
13333,GPRIN1
13334,Fam8a1
13335,DUSP22
13336,HIST1H2BL
13337,CTXN3
13338,PRDM6
13339,Gm4950
13340,Gm8444
13341,EPC2
13342,TMEM19
13343,SCYL2
13344,Dazap1
13345,Gm11733
13346,ANK3
13347,Gm10273
13348,STRADA
13349,PEX11G
13350,Marcks
13351,NKAIN2
13352,PCGF1
13353,X4933406P04Rik
13354,Zfp975
13355,ARID1B
13356,Zfp820
13357,PSMB3
13358,TMEM100
13359,MSI2
13360,Wfdc17
13361,CACNG7
13362,FAM57A
13363,Ccdc92b
13364,AHNAK
13365,SAT2
13366,SCO1
13367,IRGM
13368,X9930111J21Rik2
13369,ATXN1L
13370,Gm12166
13371,SPDL1
13372,FAM196B
13373,Hba.a2
13374,Hba.a1
13375,B3GNT9
13376,FCHO1
13377,ELL
13378,SSBP4
13379,SP140
13380,SP110
13381,FAM149A
13382,FAT1
13383,MFHAS1
13384,NDUFAF3
13385,GMPPB
13386,SLC35G2
13387,SCN2B
13388,MPZL3
13389,EIF3G
13390,RNF213
13391,FBXO47
13392,CCND1
13393,Gm21975
13394,Plpp4
13395,ITGAD
13396,PRSS36
13397,CAPZA1
13398,TMEM256
13399,HS3ST3B1
13400,OR51E1
13401,Xntrpc
13402,RNF121
13403,IL18BP
13404,SERPINH1
13405,MESDC1
13406,ADAMTSL3
13407,Erich6
13408,FAM217B
13409,CHCHD2
13410,TMEM132B
13411,RGMA
13412,NDNL2
13413,Peg12
13414,MKRN3
13415,Ccdc190
13416,TOP1
13417,NTN5
13418,RASAL2
13419,SLC17A7
13420,MN1
13421,Gm4788
13422,Vmn2r84
13423,VSIG10L
13424,Zfp992
13425,C1orf64
13426,LRRC8B
13427,SOX13
13428,ETNK2
13429,HTR1D
13430,CNTNAP5
13431,UTP3
13432,SARS2
13433,EID2B
13434,Zfp974
13435,Gm10282
13436,RMDN3
13437,FRYL
13438,Tmem35b
13439,DGKD
13440,RBM47
13441,PNMAL2
13442,CITED4
13443,GLTSCR1
13444,X6330408A02Rik
13445,ZSCAN18
13446,C4orf50
13447,Gm1673
13448,ZNF804A
13449,TRABD2B
13450,CCNYL1
13451,GAD1
13452,CCDC173
13453,Gm12689
13454,Zfp352
13455,KLHL9
13456,RRAGA
13457,TGFBRAP1
13458,IL1RL2
13459,RABEPK
13460,DNAJC25
13461,CCL19
13462,NDUFB6
13463,RASGRP3
13464,Rpl7a.ps5
13465,SAFB
13466,ZNF827
13467,PTGES3
13468,LRRC73
13469,YIPF3
13470,JUND
13471,NR2C2AP
13472,X1700029J07Rik
13473,CCDC110
13474,Spx
13475,Gm4799
13476,SRSF3
13477,ARHGEF10
13478,SMIM15
13479,X3830408C21Rik
13480,CECR2
13481,SYNDIG1L
13482,X2210408I21Rik
13483,SLC25A16
13484,ZNF213
13485,Zfp946
13486,Zfp942
13487,Gm5145
13488,ZNF253
13489,Zfp58
13490,X2610044O15Rik8
13491,BVES
13492,ARMC2
13493,TIA1
13494,EGR4
13495,SETDB2
13496,TBPL1
13497,MAP3K5
13498,HPCAL1
13499,X2410004P03Rik
13500,RPL23
13501,GRID2
13502,PSMG4
13503,DTNB
13504,X1110002L01Rik
13505,ZNF777
13506,PTGDR
13507,Nutf2.ps1
13508,Gm10334
13509,Prss3
13510,USMG5
13511,PCNP
13512,KLRG2
13513,NT5DC2
13514,Cfap44
13515,CPA2
13516,RNLS
13517,FAM189A2
13518,Gm10340
13519,X2510002D24Rik
13520,Gm4952
13521,RIMBP3C
13522,CEBPD
13523,EEF1G
13524,TUT1
13525,MTA2
13526,EML3
13527,ROM1
13528,B3GAT3
13529,GANAB
13530,INTS5
13531,X1810009A15Rik
13532,Uqcc3
13533,UBXN1
13534,LRRN4CL
13535,BSCL2
13536,GNG3
13537,HNRNPUL2
13538,TTC9C
13539,ZBTB3
13540,POLR2G
13541,FOXR2
13542,SNX29
13543,ZCCHC16
13544,C11orf80
13545,SMS
13546,MPST
13547,NCF4
13548,FAM155B
13549,SPIN4
13550,GSPT2
13551,SMPD5
13552,Gm14698
13553,ZHX2
13554,CCDC112
13555,MCC
13556,X2900055J20Rik
13557,LRRTM2
13558,PPIA
13559,Fndc1
13560,X6720489N17Rik
13561,CCNF
13562,ANG
13563,SEPT5
13564,TUBA1A
13565,TAF1A
13566,KLF12
13567,NANOS1
13568,Gm9008
13569,Mroh5
13570,PPP1R3E
13571,PHF20L1
13572,FAM84B
13573,SLC39A2
13574,PTRH2
13575,Gm10382
13576,Slfn2
13577,ZNF25
13578,LYRM9
13579,SPEF2
13580,Plac9b
13581,Tmem254a
13582,Tmem254c
13583,Gm10401
13584,X1500011B03Rik
13585,Smim10l1
13586,Rpl21.ps4
13587,MYO18B
13588,Gm6712
13589,X4930522L14Rik
13590,X5430403G16Rik
13591,ACRBP
13592,C12orf57
13593,Zfp951
13594,AHNAK2
13595,CEP170B
13596,TMPRSS11A
13597,RYBP
13598,GPR27
13599,NFXL1
13600,Gm12258
13601,NOXRED1
13602,SOD3
13603,Nup62cl
13604,PTGR2
13605,Acot1
13606,Tmsb15l
13607,BHLHB9
13608,Gprasp2
13609,ARMCX5
13610,Gm4787
13611,OIP5
13612,Gm10451
13613,VAMP5
13614,UPRT
13615,ZXDB
13616,CXorf22
13617,LRRC61
13618,DRC1
13619,Xlr3b
13620,Gm1141
13621,Vma21
13622,Tmem185a
13623,X5031425E22Rik
13624,ZNF449
13625,CCDC160
13626,A330017A19Rik
13627,TRIM40
13628,H2.D1
13629,Lst1
13630,H2.Ab1
13631,H2.Ke6
13632,ZNF414
13633,CYP4F8
13634,Gm4924
13635,ARHGDIG
13636,WDR90
13637,NME3
13638,EME2
13639,SFT2D1
13640,MARC2
13641,DOK6
13642,PAPPA2
13643,CEP76
13644,Ppp1r12b
13645,CSNK1G3
13646,PRR16
13647,PCDHB15
13648,ECSCR
13649,PROB1
13650,D2HGDH
13651,MYEOV2
13652,FBXO36
13653,RAB18
13654,Rpl27.ps3
13655,WDFY1
13656,Catip
13657,NBEAL1
13658,HSPE1
13659,PGAP1
13660,TMEM88B
13661,Faap20
13662,KLHL21
13663,RPL31
13664,APITD1-CORT
13665,LMBRD1
13666,RSG1
13667,X5730409E04Rik
13668,SH3D21
13669,Btbd19
13670,KTI12
13671,EFCAB7
13672,ALG6
13673,X6430531B16Rik
13674,CDKN2B
13675,FAM196A
13676,TUFM
13677,IQCK
13678,Ccl27a
13679,IL11RA
13680,MOB3B
13681,Hbb.bt
13682,TRIM68
13683,RHOG
13684,GGH
13685,TTPA
13686,KLHL40
13687,EXOC8
13688,OSGIN1
13689,MLYCD
13690,SNRNP40
13691,SVIP
13692,RBM15B
13693,RPL13A
13694,IL4I1
13695,NLRC5
13696,Zfp976
13697,Zfp788
13698,AW146154
13699,PLEKHF1
13700,Gm10638
13701,ZNHIT6
13702,ZNF791
13703,ADH1C
13704,SDHAF1
13705,DNAJB14
13706,Gm10642
13707,Gm10643
13708,X2210011C24Rik
13709,COX7A1
13710,Gm10644
13711,ZNF382
13712,Zfp568
13713,SPINT2
13714,AP1AR
13715,DDA1
13716,GRAMD2
13717,AMY2A
13718,Rec114
13719,Zfp94
13720,Zfp109
13721,PEAK1
13722,OVGP1
13723,C1orf162
13724,TNFAIP8L3
13725,CCDC61
13726,C5AR2
13727,EHD2
13728,C8orf48
13729,Gm10684
13730,ZNF865
13731,ZNF628
13732,PATE2
13733,S100A16
13734,SPC24
13735,MEX3A
13736,ZNF558
13737,Gm5612
13738,FAT3
13739,ARFIP1
13740,Gm10709
13741,Zfp971
13742,Gm14327
13743,Gm14296
13744,CASS4
13745,KCNG1
13746,MOCS3
13747,FAM65C
13748,LEKR1
13749,ARFGEF2
13750,TOX2
13751,MAFB
13752,MROH8
13753,X3110070M22Rik
13754,SOX2
13755,CPNE1
13756,BC029722
13757,MYH7B
13758,EIF2S2
13759,KIF5A
13760,BPIFB4
13761,Tspyl3
13762,TTLL9
13763,ZCCHC3
13764,CSNK2A1
13765,CCL28
13766,Zfp950
13767,SYNDIG1
13768,Fndc10
13769,THBD
13770,PDZD8
13771,ATXN7L3B
13772,Kiz
13773,Gm561
13774,ISM1
13775,ANKEF1
13776,UBE2N
13777,PLXNC1
13778,HSPA12B
13779,ARRDC3
13780,SLC4A11
13781,ITPA
13782,GAS2L3
13783,Gm10762
13784,HPS6
13785,PDZD7
13786,ITPRIPL1
13787,Gm10767
13788,X2010315B03Rik
13789,BC025920
13790,Zfp808
13791,CTXN2
13792,AI606181
13793,Ctla2b
13794,SERF2
13795,GRK6
13796,LCMT2
13797,B3GALT5
13798,IFIT3
13799,RANBP6
13800,CHST14
13801,FAM122A
13802,PAK6
13803,PTAR1
13804,GREM1
13805,ANO3
13806,FIBIN
13807,QSER1
13808,NRBF2
13809,FJX1
13810,ACCSL
13811,PRDM11
13812,NXPE3
13813,ZNF408
13814,Vdac3.ps1
13815,YAE1D1
13816,LRRC55
13817,ZNHIT2
13818,CCDC58
13819,HEG1
13820,CERKL
13821,CENPW
13822,PDE11A
13823,TTC30A
13824,TTC30B
13825,WIPF1
13826,CARNS1
13827,Aldh3b2
13828,SP5
13829,KLHL41
13830,SCN9A
13831,SCN2A
13832,FIGN
13833,ZBTB2
13834,A930003A15Rik
13835,RPRM
13836,RC3H2
13837,X9430097D07Rik
13838,Gm11744
13839,FNBP1
13840,DOLK
13841,DNLZ
13842,ALG10
13843,SLITRK1
13844,Commd6
13845,Kbtbd6
13846,AARSD1
13847,RSPH10B
13848,Nrbp2
13849,ZNF652
13850,ZC3H3
13851,Ly6a
13852,SELT
13853,VIMP
13854,SELM
13855,EPT1
13856,TXNRD2
13857,MSRB1
13858,GPX4
13859,DIO3
13860,SOX4
13861,YWHAQ
13862,Wfdc3
13863,ACSF2
13864,X2700094K13Rik
13865,MOG
13866,ASS1
13867,RAB11B
13868,Gm10912
13869,Gm16485
13870,Rpl23a.ps3
13871,Gm2178
13872,Gm12355
13873,ANKRD63
13874,AK157302
13875,Psme2b
13876,Gm12184
13877,X4931440F15Rik
13878,Erich3
13879,Rbm8a2
13880,CHML
13881,Gm2000
13882,TMEM203
13883,KLHDC7A
13884,FAM43B
13885,Gm3550
13886,Hmga1.rs1
13887,FOXD1
13888,C11orf87
13889,F8A2
13890,SF3B5
13891,AW011738
13892,SMIM1
13893,SARNP
13894,CTDSP2
13895,AU041133
13896,Smim24
13897,DOHH
13898,Gm10941
13899,PPIL6
13900,ABRACL
13901,KLHL17
13902,PLEKHN1
13903,Cfap74
13904,Zfp984
13905,Zfp982
13906,Zfp988
13907,DDI2
13908,EMC1
13909,NKAIN1
13910,Zfp995
13911,DCDC2B
13912,FAM229A
13913,BNIP3
13914,X1110065P20Rik
13915,X1810043H04Rik
13916,UBE2D3
13917,E430018J23Rik
13918,C1orf50
13919,Ccdc24
13920,HS3ST4
13921,Gm4070
13922,X1810010H24Rik
13923,X1700024P16Rik
13924,SMARCD2
13925,CCDC47
13926,MARCH10
13927,Gm11627
13928,Gm17546
13929,AOC2
13930,PSME3
13931,CNTD1
13932,VPS25
13933,FAM174B
13934,CHD2
13935,CASC3
13936,TM2D3
13937,CISD3
13938,Tomm5
13939,TMEM8B
13940,Fam205a1
13941,Fam205a4
13942,Gm20878
13943,HAUS5
13944,ZNF566
13945,EVI2A
13946,Gm12353
13947,RAD54B
13948,Zfp59
13949,X1810022K09Rik
13950,C19orf54
13951,DACT3
13952,ZNF541
13953,EIF5A
13954,LENG1
13955,CACNG6
13956,PRKCG
13957,HIST3H2A
13958,Igtp
13959,Gm14322
13960,Zfp970
13961,Gm14418
13962,Gm14412
13963,Gm14409
13964,Gm14410
13965,Gm14419
13966,Gm14295
13967,Gm2026
13968,Gm14288
13969,X2210418O10Rik
13970,Zfp965
13971,Zfp968
13972,Gm4631
13973,Gm14440
13974,Gm14443
13975,Gm14393
13976,Gm14444
13977,FAM186B
13978,MON1B
13979,DPM1
13980,Ifi47
13981,Tgtp2
13982,Tgtp1
13983,UBE2V1
13984,AK6
13985,Atp6ap1l
13986,HSBP1L1
13987,WDR92
13988,SEC61G
13989,Zfp429
13990,Zfp456
13991,SAMD1
13992,Ifi27l2a
13993,Ly6c1
13994,SLC45A4
13995,COL22A1
13996,ALKBH1
13997,PRNP
13998,D130040H23Rik
13999,FASTKD5
14000,SLC8A3
14001,KCNIP3
14002,CYP4V2
14003,BC005561
14004,Gm3086
14005,JRKL
14006,CCDC82
14007,Prps1l3
14008,PMS2
14009,CAPN3
14010,KDELR2
14011,C1orf74
14012,FAM155A
14013,FAM228A
14014,Rab10os
14015,MPHOSPH8
14016,PSME2
14017,ZNF664
14018,CCR5
14019,CCDC13
14020,C730034F03Rik
14021,TRIM71
14022,TMPPE
14023,X2310009B15Rik
14024,X4933413G19Rik
14025,RAB9A
14026,TRAPPC2
14027,Lemd1
14028,NAT6
14029,Ifit1bl1
14030,Lipo4
14031,Gm43302
14032,Gm3558
14033,X2610042L04Rik
14034,Gm3411
14035,Gm3020
14036,Gm2897
14037,Gm11110
14038,ATG4A
14039,ARPC4
14040,Mthfsl
14041,TCEAL7
14042,NEU2
14043,Rpl36a
14044,KCNJ13
14045,ST6GALNAC4
14046,B3GNT7
14047,Cldn34c1
14048,PRDM12
14049,Gm14966
14050,PIGB
14051,UTP14C
14052,RAB7A
14053,SSSCA1
14054,PIN4
14055,NHSL2
14056,PHYHD1
14057,MED12
14058,Nat8f5
14059,H2.Q1
14060,APOO
14061,ZFX
14062,Tmsb10
14063,H2.DMb1
14064,HAUS3
14065,MARCH2
14066,COLCA2
14067,MAEA
14068,CLEC2L
14069,STARD6
14070,ANKRD39
14071,SEH1L
14072,RPL39
14073,PRRT4
14074,RAB26
14075,TCEB1
14076,TMEM243
14077,X1700015F17Rik
14078,FDX1L
14079,ZGLP1
14080,TCTE3
14081,X3110001I22Rik
14082,Xlr4a
14083,Gm11273
14084,BRMS1
14085,Spaca6
14086,B230307C23Rik
14087,HIST1H3G
14088,Cyp2j12
14089,SLC48A1
14090,FZD10
14091,Gm12216
14092,Rpl9.ps1
14093,Dnajb3
14094,NAP1L2
14095,BTC
14096,Gm5678
14097,FAM220A
14098,CTSF
14099,Rasl2.9
14100,Rnf138rt1
14101,Gm12728
14102,ESRP2
14103,UBL5
14104,X1700056N10Rik
14105,TMEM240
14106,BBIP1
14107,Crocc2
14108,Gm15834
14109,Gm11659
14110,Gm12709
14111,X4930430E12Rik
14112,Gm15642
14113,Gm15952
14114,LIN52
14115,ZNF703
14116,Grin1os
14117,Gm15912
14118,RTL1
14119,RAD51AP2
14120,WIPF3
14121,Gm2415
14122,C15orf65
14123,Srrm4os
14124,X2210013O21Rik
14125,E130218I03Rik
14126,Gm15564
14127,Gm6569
14128,Ftx
14129,Chn1os3
14130,Gm16272
14131,SUSD5
14132,Man2c1os
14133,ISOC2
14134,X3110082J24Rik
14135,Gm16124
14136,X4930481A15Rik
14137,C11orf96
14138,Atg4a.ps
14139,PLCXD2
14140,A830082K12Rik
14141,Mroh3
14142,LAMTOR5
14143,AW495222
14144,TMEM170B
14145,FRG2
14146,CERS1
14147,ZNF226
14148,X1500009L16Rik
14149,PET100
14150,MIA
14151,Fcor
14152,BCL2L2
14153,Nat8f7
14154,CBX6
14155,Zfp966
14156,IER5L
14157,Tmsb15b1
14158,SLC5A3
14159,X1700028K03Rik
14160,A930011G23Rik
14161,RBM12
14162,SHKBP1
14163,Gm4491
14164,TIMM10B
14165,Zfp882
14166,Umad1
14167,RPS6KC1
14168,Mfsd14a
14169,UCKL1
14170,Gm43517
14171,Gm14435
14172,A830011K09Rik
14173,G6pd2
14174,Tmsb15b2
14175,IER3IP1
14176,Gm15446
14177,GIMAP1
14178,GALNT4
14179,PALM2
14180,Nwd2
14181,X1110002E22Rik
14182,CDK5R2
14183,RNF8
14184,SRPX
14185,Gm14399
14186,TTBK2
14187,Cmc4
14188,SHPRH
14189,USP49
14190,KCNE1L
14191,Pou3f1
14192,OR10AD1
14193,Uba52
14194,ACAD11
14195,BC035044
14196,FBXW10
14197,TEPP
14198,ITGA10
14199,TMEM189
14200,PCP4
14201,Car15
14202,BLOC1S1
14203,CHURC1
14204,METTL23
14205,PRR22
14206,Tarbp1
14207,LRRC10B
14208,Gm17324
14209,X4932443I19Rik
14210,X4930523C07Rik
14211,C10orf105
14212,Gm6133
14213,BC035947
14214,GYPC
14215,Gm9602
14216,Gm6576
14217,Cdr1
14218,Snrpe
14219,Gm17202
14220,Gm5611
14221,A930033H14Rik
14222,Gm20721
14223,TEX9
14224,Gm8356
14225,ZNF726
14226,Zfp493
14227,Gad1.ps
14228,Gm340
14229,Gm3667
14230,APOLD1
14231,CYP4F11
14232,Gm8237
14233,Rps27
14234,SAMD15
14235,MYL6
14236,RPS13
14237,Gm3239
14238,Hspa1b
14239,SYNJ2BP
14240,CCDC71L
14241,Gm7535
14242,LRRC32
14243,Gm17655
14244,TCERG1L
14245,D630036H23Rik
14246,Gm3115
14247,Rpl6l
14248,Gm5141
14249,Gm3278
14250,Gm5218
14251,Gm3755
14252,VGLL3
14253,SMIM13
14254,Gm3248
14255,Gm1818
14256,Gm17430
14257,EID1
14258,COL6A5
14259,GCNT4
14260,Gm6356
14261,Rd3l
14262,Gm17509
14263,Gm10269
14264,Gm3739
14265,X2610021A01Rik
14266,Gm16432
14267,Gm17035
14268,Vmn2r87
14269,LAMTOR3
14270,TMA7
14271,Gm8206
14272,LSM5
14273,Akain1
14274,Gm17669
14275,Gm17541
14276,GPR62
14277,Gm5093
14278,Gm17732
14279,Gm3636
14280,Gm3095
14281,Zfp964
14282,SCO2
14283,COX16
14284,Inafm1
14285,Gm8050
14286,Gm4707
14287,UBE2D2
14288,TNNC1
14289,Gm4353
14290,C14orf142
14291,Gm9844
14292,C2CD4B
14293,HSPA1A
14294,BC049352
14295,MYH15
14296,PEG10
14297,Vmn2r85
14298,BEND4
14299,KCNB2
14300,Gm10320
14301,FANCF
14302,Gm3696
14303,DYX1C1
14304,A930009A15Rik
14305,Gm19345
14306,ZNF669
14307,Malat1
14308,Gm20463
14309,Zfp141
14310,GPANK1
14311,Gm20518
14312,X2610524H06Rik
14313,MED20
14314,SCNM1
14315,KHDC3L
14316,Smim17
14317,EIF4E3
14318,Rpl41
14319,Ppp2r3d
14320,Gm3629
14321,TOMM20
14322,Zfp853
14323,Rpl36.ps4
14324,HMGCS1
14325,Gm2237
14326,Gm10406
14327,RNASEK
14328,Fam205a2
14329,Gm4767
14330,X1700047I17Rik2
14331,Gm21967
14332,HIST1H2AC
14333,HIST1H2BE
14334,Gm38394
14335,Gm9830
14336,Zfp955a
14337,Gm11007
14338,PURB
14339,SMIM18
14340,FSBP
14341,CECR6
14342,Gm3252
14343,Gm3468
14344,Gm7102
14345,X1600014C23Rik
14346,Gm21953
14347,Hist1h2ap
14348,Gm14403
14349,Gm9780
14350,Gm3194
14351,Muc3a
14352,ZNF131
14353,Gm10784
14354,D430019H16Rik
14355,Gm9726
14356,RBM4
14357,Gm3604
14358,Gm8994
14359,CCDC85B
14360,EDARADD
14361,ITPRIPL2
14362,POU3F2
14363,Gm20939
14364,Gm3005
14365,Gm21586
14366,ZNF799
14367,Gm3488
14368,Plac9a
14369,Zfp870
14370,Gm18025
14371,TMEM200C
14372,Rps2.ps6
14373,Zfp748
14374,FIGNL2
14375,Gm21887
14376,NOC2L
14377,Fam177a
14378,Gm2004
14379,Gm8281
14380,NUPR1L
14381,NIM1K
14382,Zfp97
14383,X2610528A11Rik
14384,Gm3500
14385,SOX1
14386,SYNE1
14387,VKORC1
14388,KCNJ11
14389,Gm9242
14390,CMTM4
14391,X4930555G01Rik
14392,PTRHD1
14393,H1F0
14394,X1500002C15Rik
14395,Ccer2
14396,Faiml
14397,SAMD11
14398,Gm5814
14399,Gm21992
14400,Zfp994
14401,Gm4076
14402,CDKN2D
14403,Gm5426
14404,Tpbgl
14405,Gm3383
14406,Mfsd4b4
14407,Zfp960
14408,PSMB9
14409,Lbhd1
14410,FAM181A
14411,Erdr1
14412,Gm5796
14413,Gm3002
14414,ZNF433
14415,HIST1H2BN
14416,TMEM151B
14417,Gm10778
14418,Shisa8
14419,Gm20594
14420,Gm3591
14421,Zfp955b
14422,GALNTL6
14423,Zfp850
14424,Gm26723
14425,Gm26620
14426,Gm17435
14427,Gm26558
14428,Fam120aos
14429,X9330151L19Rik
14430,Gm17586
14431,Gm26566
14432,X1700086O06Rik
14433,X4930507D05Rik
14434,Gm16740
14435,Gm26596
14436,Gm19426
14437,Gm26716
14438,Gm27029
14439,X5033417F24Rik
14440,Gm26649
14441,Gm26564
14442,X4930525G20Rik
14443,TNFSF12
14444,F420014N23Rik
14445,Zfp87
14446,X1500026H17Rik
14447,X9130213A22Rik
14448,X4933408J17Rik
14449,Gm26669
14450,Gm26631
14451,Gm26892
14452,Gm26735
14453,Gm17634
14454,PTGES3L
14455,Gm26592
14456,Gm16853
14457,X5430416N02Rik
14458,Gm16596
14459,Gm2115
14460,Gm3532
14461,Tunar
14462,BIN2
14463,Gm5914
14464,RASSF10
14465,RNF113A
14466,CCDC166
14467,Gm42418
14468,SOWAHC
14469,Snhg6
14470,RPL24
14471,Gm12117
14472,KCTD12
14473,Gm15013
14474,Gm28048
14475,JMJD7
14476,Zfp953
14477,TMEM185B
14478,Gm27196
14479,TCF24
14480,ATF7
14481,Gm17087
14482,Gm11214
14483,Xndc1
14484,ZNF383
14485,X2900052N01Rik
14486,Gm28551
14487,Gm28557
14488,SLC18A3
14489,Vmn1r90
14490,Gm20379
14491,Gm29666
14492,Gm10031
14493,Gm28221
14494,Gm29609
14495,X9130401M01Rik
14496,LOC101928220
14497,SNRPN
14498,X4933424G06Rik
14499,PCDHGA12
14500,PCDHGC5
14501,Dchs2
14502,PCDHAC2
14503,C1orf226
14504,NAALADL2
14505,PCDHGC3
14506,ZC3H11A
14507,Gm8797
14508,Gm34302
14509,Gm4430.1
14510,TSTD1
14511,PCDHGB5
14512,PCDHGA6
14513,TIGD5
14514,Gm36388
14515,Gm6525
14516,Gm37401
14517,Gm37459
14518,Gm37065
14519,Gm33051
14520,Gm42413
14521,GBP5
14522,Gm42517
14523,LHFPL3
14524,GTF3C2
14525,MRPL33
14526,X0610012G03Rik
14527,Gm42715
14528,Gm43796
14529,MPV17
14530,Gm5580
14531,Gm42372
14532,Gm44718
14533,Gm45169
14534,FRMPD2
14535,B230209E15Rik
14536,Gm45027
14537,Gm35339
14538,PRMT1
14539,SAMD4B
14540,Gm19410
14541,Gm3854
14542,NUP62
14543,ANKRD31
14544,Lnp1
14545,Fth1.1
14546,RP24.116C19.5
14547,RP23.316L10.2
14548,Hspa14.1
14549,CHMP1B
14550,RP23.328F3.4
14551,RP24.286N17.3
14552,RP24.267I21.3
14553,RP24.77E13.10
14554,IGIP
14555,PDE2A
14556,Flt3l.1
14557,TINCR
14558,Timm10b.1
14559,CH25.588N10.2
14560,RP24.235B15.4
14561,RP23.220F20.2
14562,RNF223
14563,RP23.163N19.1
14564,RP24.362N13.1
14565,RP23.425M11.1
14566,RP24.94F12.2
14567,RP23.98C9.3
14568,RP24.246F6.2
14569,RP23.194O23.4
14570,RP23.98C9.5
14571,RP24.122D14.3
14572,RP24.93F18.2
14573,RP23.263C23.7
14574,RP23.265B15.1
14575,RP24.178J22.1
14576,RP24.97K3.3
14577,RP23.430K5.3
14578,RP24.263E2.3
14579,RP23.432C4.2
14580,SLC22A18
14581,INS
14582,REM1
14583,ITGA5
14584,Sult5a1
14585,IL12RB1
14586,UHRF1
14587,KLHL10
14588,PPP1R17
14589,EDAR
14590,AP1M2
14591,CORIN
14592,AGRP
14593,SPO11
14594,TCF23
14595,TPH2
14596,EBF3
14597,KDELR3
14598,EXOC3L2
14599,CPB1
14600,CDH23
14601,TRPV4
14602,AGER
14603,X1700125H20Rik
14604,WNT9B
14605,SLC2A4
14606,CALR3
14607,MTFR2
14608,AVPR1A
14609,TPO
14610,Tcam1
14611,AKR1C3
14612,VSX2
14613,F12
14614,MED10
14615,RNASE6
14616,PTPN20B
14617,SCARA5
14618,TNFRSF10A
14619,GTSE1
14620,COL2A1
14621,TP63
14622,SLURP1
14623,POPDC2
14624,MAATS1
14625,ILDR1
14626,KRT18
14627,CD4
14628,CLEC6A
14629,GUCA1A
14630,PI16
14631,SLC3A1
14632,TSLP
14633,MRPS18B
14634,H2.M5
14635,RAX
14636,CYP26A1
14637,FSCN2
14638,IL23A
14639,PSTPIP2
14640,TK1
14641,A930017K11Rik
14642,ARL10
14643,SLC23A3
14644,SCTR
14645,PKP1
14646,LHX4
14647,DUSP27
14648,F5
14649,CENPF
14650,CCDC3
14651,CUBN
14652,X4930426L09Rik
14653,MASTL
14654,Spaca9
14655,MAMDC4
14656,PSD4
14657,SLC43A3
14658,PATL2
14659,GHRH
14660,SHOX2
14661,LRAT
14662,OAZ3
14663,KIF24
14664,CA9
14665,X5430416O09Rik
14666,SLC30A2
14667,RBP7
14668,ARHGEF16
14669,SPATA18
14670,KNTC1
14671,FEZF1
14672,Slc23a4
14673,MRPL53
14674,MFAP5
14675,ING4
14676,GIPR
14677,MYLPF
14678,IL21R
14679,PRSS8
14680,MAGIX
14681,WAS
14682,Glt28d2
14683,RS1
14684,GABRQ
14685,OPN1LW
14686,Nxf7
14687,ADPRHL1
14688,FGF20
14689,PMFBP1
14690,B3GNT3
14691,DNAAF1
14692,CRTAM
14693,NXPE2
14694,LIPC
14695,HCN4
14696,CDHR4
14697,SLC35D2
14698,ATG9A
14699,C3orf52
14700,TPSG1
14701,MAMDC2
14702,Rnf225
14703,DNAH17
14704,CDHR2
14705,CCL5
14706,CHRNB4
14707,GRIN3B
14708,ODF3L2
14709,HYAL3
14710,SAPCD1
14711,ARHGAP36
14712,Gramd1c
14713,SLC18A1
14714,GLB1L2
14715,GREB1
14716,COLEC11
14717,TMEM184A
14718,RBM42
14719,PSMA8
14720,BEST1
14721,ADAM32
14722,H2.DMb2
14723,RGS22
14724,ASPG
14725,CCDC33
14726,AVP
14727,AIM2
14728,TMEM156
14729,FSD2
14730,Cfap157
14731,ECHDC3
14732,EN2
14733,WDR93
14734,NLRC4
14735,ZNF750
14736,CCDC81
14737,TTC36
14738,SLC6A5
14739,X4932438H23Rik
14740,ALX4
14741,MAEL
14742,SLC22A2
14743,AK7
14744,INHBA
14745,KHDC1L
14746,TRAM2
14747,IKBKE
14748,TBC1D8B
14749,TFAP2D
14750,ZC3H12A
14751,TRPV3
14752,IL17RE
14753,LRRN4
14754,D830039M14Rik
14755,PNPLA1
14756,LGALS2
14757,CLRN1
14758,CILP2
14759,NPB
14760,CCR10
14761,EFCAB9
14762,Gm9801
14763,PTPRCAP
14764,SELV
14765,X8030474K03Rik
14766,PPP1R3B
14767,CLDN2
14768,TGIF1
14769,A4GALT
14770,FBXL13
14771,CDCA2
14772,AP5B1
14773,Ccdc69
14774,X2610318N02Rik
14775,C22orf15
14776,CH25H
14777,Htr5b
14778,HYLS1
14779,FAM160A1
14780,X3100002H09Rik
14781,SIX1
14782,TACSTD2
14783,TTN
14784,PRDM9
14785,C9orf152
14786,HIST1H1D
14787,Gm5111
14788,GSX1
14789,ADAMTS19
14790,Gm9920
14791,Gm9930
14792,UMODL1
14793,PLA2R1
14794,Irs4
14795,Defb42
14796,ARHGEF33
14797,Lmntd1
14798,SEC14L3
14799,FOXD2
14800,S100A8
14801,Gm5468
14802,TMEM154
14803,MAGEL2
14804,COLQ
14805,SH3RF2
14806,NKAPL
14807,GCKR
14808,IRAK4
14809,IRX1
14810,CDH3
